   1 	     9.4221 
   2 	    18.8515 
   3 	    28.1572 
   4 	    37.6647 
   5 	    47.1147 
   6 	    56.5626 
   7 	    66.0032 
   8 	    75.4114 
   9 	    84.8082 
  10 	    94.3351 
  11 	   103.7728 
  12 	   113.1955 
  13 	   122.5283 
  14 	   132.0733 
  15 	   141.4621 
  16 	   150.8868 
  17 	   160.3268 
  18 	   169.8175 
  19 	   179.2184 
  20 	   188.6092 
  21 	   198.0291 
  22 	   207.4312 
  23 	   216.7933 
  24 	   226.3503 
  25 	   235.6572 
